Local Date/Time	Relative Time	solvent-b:composition [%]
06/15/2022 13:43:36	00:20:35.175	19.420
06/15/2022 13:43:37	00:20:35.276	19.420
06/15/2022 13:43:37	00:20:35.378	19.420
06/15/2022 13:43:37	00:20:35.478	19.420
06/15/2022 13:43:37	00:20:35.582	19.420
06/15/2022 13:43:37	00:20:35.682	19.420
06/15/2022 13:43:37	00:20:35.782	19.420
06/15/2022 13:43:37	00:20:35.884	19.420
06/15/2022 13:43:37	00:20:35.986	19.420
06/15/2022 13:43:37	00:20:36.088	19.420
06/15/2022 13:43:37	00:20:36.190	19.420
06/15/2022 13:43:38	00:20:36.293	19.420
06/15/2022 13:43:38	00:20:36.395	19.420
06/15/2022 13:43:38	00:20:36.497	19.420
06/15/2022 13:43:38	00:20:36.598	19.420
06/15/2022 13:43:38	00:20:36.599	19.420
06/15/2022 13:43:38	00:20:36.700	19.420
06/15/2022 13:43:38	00:20:36.800	19.420
06/15/2022 13:43:38	00:20:36.900	19.420
06/15/2022 13:43:38	00:20:36.901	19.420
06/15/2022 13:43:38	00:20:37.002	19.420
06/15/2022 13:43:38	00:20:37.104	19.520
06/15/2022 13:43:38	00:20:37.206	19.520
06/15/2022 13:43:39	00:20:37.308	19.520
06/15/2022 13:43:39	00:20:37.410	19.520
06/15/2022 13:43:39	00:20:37.512	19.520
06/15/2022 13:43:39	00:20:37.614	19.520
06/15/2022 13:43:39	00:20:37.717	19.520
06/15/2022 13:43:39	00:20:37.818	19.520
06/15/2022 13:43:39	00:20:37.919	19.520
06/15/2022 13:43:39	00:20:38.020	19.520
06/15/2022 13:43:39	00:20:38.021	19.520
06/15/2022 13:43:39	00:20:38.122	19.520
06/15/2022 13:43:39	00:20:38.224	19.520
06/15/2022 13:43:40	00:20:38.324	19.520
06/15/2022 13:43:40	00:20:38.325	19.520
06/15/2022 13:43:40	00:20:38.426	19.520
06/15/2022 13:43:40	00:20:38.526	19.520
06/15/2022 13:43:40	00:20:38.628	19.520
06/15/2022 13:43:40	00:20:38.730	19.520
06/15/2022 13:43:40	00:20:38.832	19.520
06/15/2022 13:43:40	00:20:38.938	19.520
06/15/2022 13:43:40	00:20:39.040	19.520
06/15/2022 13:43:40	00:20:39.143	19.520
06/15/2022 13:43:40	00:20:39.245	19.520
06/15/2022 13:43:41	00:20:39.346	19.520
06/15/2022 13:43:41	00:20:39.347	19.520
06/15/2022 13:43:41	00:20:39.449	19.520
06/15/2022 13:43:41	00:20:39.550	19.520
06/15/2022 13:43:41	00:20:39.551	19.520
06/15/2022 13:43:41	00:20:39.652	19.520
06/15/2022 13:43:41	00:20:39.752	19.520
06/15/2022 13:43:41	00:20:39.852	19.520
06/15/2022 13:43:41	00:20:39.952	19.520
06/15/2022 13:43:41	00:20:40.052	19.520
06/15/2022 13:43:41	00:20:40.154	19.520
06/15/2022 13:43:41	00:20:40.256	19.520
06/15/2022 13:43:42	00:20:40.358	19.520
06/15/2022 13:43:42	00:20:40.460	19.520
06/15/2022 13:43:42	00:20:40.563	19.520
06/15/2022 13:43:42	00:20:40.665	19.520
06/15/2022 13:43:42	00:20:40.766	19.520
06/15/2022 13:43:42	00:20:40.767	19.520
06/15/2022 13:43:42	00:20:40.868	19.520
06/15/2022 13:43:42	00:20:40.970	19.520
06/15/2022 13:43:42	00:20:40.971	19.520
06/15/2022 13:43:42	00:20:41.072	19.520
06/15/2022 13:43:42	00:20:41.174	19.520
06/15/2022 13:43:42	00:20:41.276	19.520
06/15/2022 13:43:43	00:20:41.378	19.520
06/15/2022 13:43:43	00:20:41.480	19.520
06/15/2022 13:43:43	00:20:41.582	19.520
06/15/2022 13:43:43	00:20:41.684	19.600
06/15/2022 13:43:43	00:20:41.786	19.600
06/15/2022 13:43:43	00:20:41.889	19.600
06/15/2022 13:43:43	00:20:41.991	19.600
06/15/2022 13:43:43	00:20:42.093	19.600
06/15/2022 13:43:43	00:20:42.194	19.600
06/15/2022 13:43:43	00:20:42.195	19.600
06/15/2022 13:43:44	00:20:42.296	19.600
06/15/2022 13:43:44	00:20:42.396	19.600
06/15/2022 13:43:44	00:20:42.496	19.600
06/15/2022 13:43:44	00:20:42.596	19.600
06/15/2022 13:43:44	00:20:42.696	19.600
06/15/2022 13:43:44	00:20:42.798	19.600
06/15/2022 13:43:44	00:20:42.900	19.600
06/15/2022 13:43:44	00:20:43.002	19.600
06/15/2022 13:43:44	00:20:43.003	19.600
06/15/2022 13:43:44	00:20:43.104	19.600
06/15/2022 13:43:44	00:20:43.206	19.600
06/15/2022 13:43:45	00:20:43.309	19.600
06/15/2022 13:43:45	00:20:43.411	19.600
06/15/2022 13:43:45	00:20:43.513	19.600
06/15/2022 13:43:45	00:20:43.614	19.600
06/15/2022 13:43:45	00:20:43.716	19.600
06/15/2022 13:43:45	00:20:43.816	19.600
06/15/2022 13:43:45	00:20:43.817	19.600
06/15/2022 13:43:45	00:20:43.918	19.600
06/15/2022 13:43:45	00:20:44.018	19.600
06/15/2022 13:43:45	00:20:44.019	19.600
06/15/2022 13:43:45	00:20:44.120	19.600
06/15/2022 13:43:45	00:20:44.222	19.600
06/15/2022 13:43:46	00:20:44.324	19.600
06/15/2022 13:43:46	00:20:44.426	19.600
06/15/2022 13:43:46	00:20:44.528	19.600
06/15/2022 13:43:46	00:20:44.630	19.600
06/15/2022 13:43:46	00:20:44.733	19.600
06/15/2022 13:43:46	00:20:44.835	19.600
06/15/2022 13:43:46	00:20:44.936	19.600
06/15/2022 13:43:46	00:20:44.937	19.600
06/15/2022 13:43:46	00:20:45.038	19.600
06/15/2022 13:43:46	00:20:45.138	19.600
06/15/2022 13:43:46	00:20:45.139	19.600
06/15/2022 13:43:46	00:20:45.240	19.600
06/15/2022 13:43:47	00:20:45.340	19.600
06/15/2022 13:43:47	00:20:45.440	19.600
06/15/2022 13:43:47	00:20:45.542	19.600
06/15/2022 13:43:47	00:20:45.644	19.600
06/15/2022 13:43:47	00:20:45.746	19.600
06/15/2022 13:43:47	00:20:45.848	19.600
06/15/2022 13:43:47	00:20:45.950	19.600
06/15/2022 13:43:47	00:20:46.052	19.600
06/15/2022 13:43:47	00:20:46.155	19.600
06/15/2022 13:43:47	00:20:46.257	19.700
06/15/2022 13:43:48	00:20:46.358	19.700
06/15/2022 13:43:48	00:20:46.359	19.700
06/15/2022 13:43:48	00:20:46.460	19.700
06/15/2022 13:43:48	00:20:46.562	19.700
06/15/2022 13:43:48	00:20:46.662	19.700
06/15/2022 13:43:48	00:20:46.762	19.700
06/15/2022 13:43:48	00:20:46.862	19.700
06/15/2022 13:43:48	00:20:46.964	19.700
06/15/2022 13:43:48	00:20:47.066	19.700
06/15/2022 13:43:48	00:20:47.168	19.700
06/15/2022 13:43:48	00:20:47.270	19.700
06/15/2022 13:43:49	00:20:47.376	19.700
06/15/2022 13:43:49	00:20:47.478	19.700
06/15/2022 13:43:49	00:20:47.581	19.700
06/15/2022 13:43:49	00:20:47.682	19.700
06/15/2022 13:43:49	00:20:47.683	19.700
06/15/2022 13:43:49	00:20:47.784	19.700
06/15/2022 13:43:49	00:20:47.886	19.700
06/15/2022 13:43:49	00:20:47.986	19.700
06/15/2022 13:43:49	00:20:47.987	19.700
06/15/2022 13:43:49	00:20:48.088	19.700
06/15/2022 13:43:49	00:20:48.188	19.700
06/15/2022 13:43:49	00:20:48.288	19.700
06/15/2022 13:43:50	00:20:48.390	19.700
06/15/2022 13:43:50	00:20:48.492	19.700
06/15/2022 13:43:50	00:20:48.594	19.700
06/15/2022 13:43:50	00:20:48.696	19.700
06/15/2022 13:43:50	00:20:48.798	19.700
06/15/2022 13:43:50	00:20:48.900	19.700
06/15/2022 13:43:50	00:20:49.003	19.700
06/15/2022 13:43:50	00:20:49.105	19.700
06/15/2022 13:43:50	00:20:49.206	19.700
06/15/2022 13:43:50	00:20:49.207	19.700
06/15/2022 13:43:50	00:20:49.308	19.700
06/15/2022 13:43:51	00:20:49.408	19.700
06/15/2022 13:43:51	00:20:49.508	19.700
06/15/2022 13:43:51	00:20:49.509	19.700
06/15/2022 13:43:51	00:20:49.610	19.700
06/15/2022 13:43:51	00:20:49.716	19.700
06/15/2022 13:43:51	00:20:49.818	19.700
06/15/2022 13:43:51	00:20:49.920	19.700
06/15/2022 13:43:51	00:20:50.022	19.700
06/15/2022 13:43:51	00:20:50.124	19.700
06/15/2022 13:43:51	00:20:50.226	19.700
06/15/2022 13:43:51	00:20:50.328	19.700
06/15/2022 13:43:52	00:20:50.431	19.700
06/15/2022 13:43:52	00:20:50.533	19.700
06/15/2022 13:43:52	00:20:50.634	19.700
06/15/2022 13:43:52	00:20:50.734	19.700
06/15/2022 13:43:52	00:20:50.834	19.700
06/15/2022 13:43:52	00:20:50.934	19.800
06/15/2022 13:43:52	00:20:51.034	19.800
06/15/2022 13:43:52	00:20:51.136	19.800
06/15/2022 13:43:52	00:20:51.238	19.800
06/15/2022 13:43:52	00:20:51.340	19.800
06/15/2022 13:43:53	00:20:51.442	19.800
06/15/2022 13:43:53	00:20:51.544	19.800
06/15/2022 13:43:53	00:20:51.646	19.800
06/15/2022 13:43:53	00:20:51.748	19.800
06/15/2022 13:43:53	00:20:51.850	19.800
06/15/2022 13:43:53	00:20:51.952	19.800
06/15/2022 13:43:53	00:20:52.052	19.800
06/15/2022 13:43:53	00:20:52.152	19.800
06/15/2022 13:43:53	00:20:52.252	19.800
06/15/2022 13:43:53	00:20:52.253	19.800
06/15/2022 13:43:54	00:20:52.354	19.800
06/15/2022 13:43:54	00:20:52.456	19.800
06/15/2022 13:43:54	00:20:52.558	19.800
06/15/2022 13:43:54	00:20:52.660	19.800
06/15/2022 13:43:54	00:20:52.762	19.800
06/15/2022 13:43:54	00:20:52.864	19.800
06/15/2022 13:43:54	00:20:52.966	19.800
06/15/2022 13:43:54	00:20:53.068	19.800
06/15/2022 13:43:54	00:20:53.170	19.800
06/15/2022 13:43:54	00:20:53.276	19.800
06/15/2022 13:43:55	00:20:53.376	19.800
06/15/2022 13:43:55	00:20:53.476	19.800
06/15/2022 13:43:55	00:20:53.576	19.800
06/15/2022 13:43:55	00:20:53.676	19.800
06/15/2022 13:43:55	00:20:53.776	19.800
06/15/2022 13:43:55	00:20:53.878	19.800
06/15/2022 13:43:55	00:20:53.980	19.800
06/15/2022 13:43:55	00:20:54.082	19.800
06/15/2022 13:43:55	00:20:54.184	19.800
06/15/2022 13:43:55	00:20:54.286	19.800
06/15/2022 13:43:56	00:20:54.388	19.800
06/15/2022 13:43:56	00:20:54.490	19.800
06/15/2022 13:43:56	00:20:54.593	19.800
06/15/2022 13:43:56	00:20:54.694	19.800
06/15/2022 13:43:56	00:20:54.695	19.800
06/15/2022 13:43:56	00:20:54.796	19.800
06/15/2022 13:43:56	00:20:54.898	19.800
06/15/2022 13:43:56	00:20:54.998	19.800
06/15/2022 13:43:56	00:20:55.098	19.800
06/15/2022 13:43:56	00:20:55.198	19.800
06/15/2022 13:43:56	00:20:55.300	19.800
06/15/2022 13:43:57	00:20:55.402	19.800
06/15/2022 13:43:57	00:20:55.504	19.800
06/15/2022 13:43:57	00:20:55.610	19.900
06/15/2022 13:43:57	00:20:55.712	19.900
06/15/2022 13:43:57	00:20:55.814	19.900
06/15/2022 13:43:57	00:20:55.916	19.900
06/15/2022 13:43:57	00:20:55.917	19.900
06/15/2022 13:43:57	00:20:56.018	19.900
06/15/2022 13:43:57	00:20:56.118	19.900
06/15/2022 13:43:57	00:20:56.218	19.900
06/15/2022 13:43:57	00:20:56.318	19.900
06/15/2022 13:43:58	00:20:56.418	19.900
06/15/2022 13:43:58	00:20:56.518	19.900
06/15/2022 13:43:58	00:20:56.620	19.900
06/15/2022 13:43:58	00:20:56.722	19.900
06/15/2022 13:43:58	00:20:56.824	19.900
06/15/2022 13:43:58	00:20:56.926	19.900
06/15/2022 13:43:58	00:20:57.028	19.900
06/15/2022 13:43:58	00:20:57.130	19.900
06/15/2022 13:43:58	00:20:57.131	19.900
06/15/2022 13:43:58	00:20:57.232	19.900
06/15/2022 13:43:58	00:20:57.334	19.900
06/15/2022 13:43:58	00:20:57.335	19.900
06/15/2022 13:43:59	00:20:57.436	19.900
06/15/2022 13:43:59	00:20:57.538	19.900
06/15/2022 13:43:59	00:20:57.638	19.900
06/15/2022 13:43:59	00:20:57.738	19.900
06/15/2022 13:43:59	00:20:57.838	19.900
06/15/2022 13:43:59	00:20:57.940	19.900
06/15/2022 13:43:59	00:20:58.042	19.900
06/15/2022 13:43:59	00:20:58.144	19.900
06/15/2022 13:43:59	00:20:58.246	19.900
06/15/2022 13:43:59	00:20:58.348	19.900
06/15/2022 13:44:00	00:20:58.450	19.900
06/15/2022 13:44:00	00:20:58.552	19.900
06/15/2022 13:44:00	00:20:58.654	19.900
06/15/2022 13:44:00	00:20:58.756	19.900
06/15/2022 13:44:00	00:20:58.757	19.900
06/15/2022 13:44:00	00:20:58.858	19.900
06/15/2022 13:44:00	00:20:58.958	19.900
06/15/2022 13:44:00	00:20:59.060	19.900
06/15/2022 13:44:00	00:20:59.160	19.900
06/15/2022 13:44:00	00:20:59.262	19.900
06/15/2022 13:44:00	00:20:59.364	19.900
06/15/2022 13:44:01	00:20:59.466	19.900
06/15/2022 13:44:01	00:20:59.568	19.900
06/15/2022 13:44:01	00:20:59.670	19.900
06/15/2022 13:44:01	00:20:59.772	19.900
06/15/2022 13:44:01	00:20:59.874	19.900
06/15/2022 13:44:01	00:20:59.976	19.900
06/15/2022 13:44:01	00:21:00.078	19.900
06/15/2022 13:44:01	00:21:00.180	19.920
06/15/2022 13:44:01	00:21:00.181	19.984
06/15/2022 13:44:01	00:21:00.282	19.984
06/15/2022 13:44:01	00:21:00.283	19.984
06/15/2022 13:44:01	00:21:00.388	19.984
06/15/2022 13:44:01	00:21:00.389	19.984
06/15/2022 13:44:02	00:21:00.490	19.984
06/15/2022 13:44:02	00:21:00.592	19.984
06/15/2022 13:44:02	00:21:00.692	19.984
06/15/2022 13:44:02	00:21:00.794	19.984
06/15/2022 13:44:02	00:21:00.896	19.984
06/15/2022 13:44:02	00:21:00.998	19.984
06/15/2022 13:44:02	00:21:01.100	19.984
06/15/2022 13:44:02	00:21:01.202	19.984
06/15/2022 13:44:02	00:21:01.304	19.984
06/15/2022 13:44:02	00:21:01.405	19.984
06/15/2022 13:44:02	00:21:01.406	19.984
06/15/2022 13:44:03	00:21:01.507	19.984
06/15/2022 13:44:03	00:21:01.610	19.984
06/15/2022 13:44:03	00:21:01.710	19.984
06/15/2022 13:44:03	00:21:01.810	19.984
06/15/2022 13:44:03	00:21:01.910	19.984
06/15/2022 13:44:03	00:21:02.010	19.984
06/15/2022 13:44:03	00:21:02.112	19.984
06/15/2022 13:44:03	00:21:02.214	19.984
06/15/2022 13:44:03	00:21:02.316	19.984
06/15/2022 13:44:04	00:21:02.418	19.984
06/15/2022 13:44:04	00:21:02.520	19.984
06/15/2022 13:44:04	00:21:02.622	19.984
06/15/2022 13:44:04	00:21:02.724	19.984
06/15/2022 13:44:04	00:21:02.826	19.984
06/15/2022 13:44:04	00:21:02.929	19.984
06/15/2022 13:44:04	00:21:03.030	19.984
06/15/2022 13:44:04	00:21:03.031	19.984
06/15/2022 13:44:04	00:21:03.132	19.984
06/15/2022 13:44:04	00:21:03.133	19.984
06/15/2022 13:44:04	00:21:03.238	19.984
06/15/2022 13:44:04	00:21:03.338	19.984
06/15/2022 13:44:05	00:21:03.440	19.984
06/15/2022 13:44:05	00:21:03.542	19.984
06/15/2022 13:44:05	00:21:03.644	19.984
06/15/2022 13:44:05	00:21:03.746	19.984
06/15/2022 13:44:05	00:21:03.850	19.984
06/15/2022 13:44:05	00:21:03.952	19.984
06/15/2022 13:44:05	00:21:04.054	19.984
06/15/2022 13:44:05	00:21:04.156	19.984
06/15/2022 13:44:05	00:21:04.258	19.984
06/15/2022 13:44:05	00:21:04.360	19.984
06/15/2022 13:44:05	00:21:04.361	19.984
06/15/2022 13:44:06	00:21:04.462	19.984
06/15/2022 13:44:06	00:21:04.463	19.984
06/15/2022 13:44:06	00:21:04.564	19.984
06/15/2022 13:44:06	00:21:04.664	19.984
06/15/2022 13:44:06	00:21:04.764	20.080
06/15/2022 13:44:06	00:21:04.866	20.080
06/15/2022 13:44:06	00:21:04.968	20.080
06/15/2022 13:44:06	00:21:05.070	20.080
06/15/2022 13:44:06	00:21:05.172	20.080
06/15/2022 13:44:06	00:21:05.274	20.080
06/15/2022 13:44:06	00:21:05.376	20.080
06/15/2022 13:44:07	00:21:05.478	20.080
06/15/2022 13:44:07	00:21:05.579	20.080
06/15/2022 13:44:07	00:21:05.580	20.080
06/15/2022 13:44:07	00:21:05.681	20.080
06/15/2022 13:44:07	00:21:05.682	20.080
06/15/2022 13:44:07	00:21:05.784	20.080
06/15/2022 13:44:07	00:21:05.884	20.080
06/15/2022 13:44:07	00:21:05.984	20.080
06/15/2022 13:44:07	00:21:06.084	20.080
06/15/2022 13:44:07	00:21:06.184	20.080
06/15/2022 13:44:07	00:21:06.286	20.080
06/15/2022 13:44:07	00:21:06.388	20.080
06/15/2022 13:44:08	00:21:06.490	20.080
06/15/2022 13:44:08	00:21:06.592	20.080
06/15/2022 13:44:08	00:21:06.694	20.080
06/15/2022 13:44:08	00:21:06.796	20.080
06/15/2022 13:44:08	00:21:06.898	20.080
06/15/2022 13:44:08	00:21:07.000	20.080
06/15/2022 13:44:08	00:21:07.101	20.080
06/15/2022 13:44:08	00:21:07.102	20.080
06/15/2022 13:44:08	00:21:07.204	20.080
06/15/2022 13:44:08	00:21:07.205	20.080
06/15/2022 13:44:08	00:21:07.306	20.080
06/15/2022 13:44:08	00:21:07.406	20.080
06/15/2022 13:44:09	00:21:07.506	20.080
06/15/2022 13:44:09	00:21:07.608	20.080
06/15/2022 13:44:09	00:21:07.710	20.080
06/15/2022 13:44:09	00:21:07.812	20.080
06/15/2022 13:44:09	00:21:07.914	20.080
06/15/2022 13:44:09	00:21:08.016	20.080
06/15/2022 13:44:09	00:21:08.118	20.080
06/15/2022 13:44:09	00:21:08.220	20.080
06/15/2022 13:44:09	00:21:08.322	20.080
06/15/2022 13:44:09	00:21:08.423	20.080
06/15/2022 13:44:09	00:21:08.424	20.080
06/15/2022 13:44:10	00:21:08.525	20.080
06/15/2022 13:44:10	00:21:08.628	20.080
06/15/2022 13:44:10	00:21:08.728	20.080
06/15/2022 13:44:10	00:21:08.828	20.080
06/15/2022 13:44:10	00:21:08.928	20.080
06/15/2022 13:44:10	00:21:09.030	20.080
06/15/2022 13:44:10	00:21:09.132	20.080
06/15/2022 13:44:10	00:21:09.234	20.080
06/15/2022 13:44:10	00:21:09.336	20.080
06/15/2022 13:44:10	00:21:09.438	20.080
06/15/2022 13:44:11	00:21:09.540	20.180
06/15/2022 13:44:11	00:21:09.642	20.180
06/15/2022 13:44:11	00:21:09.744	20.180
06/15/2022 13:44:11	00:21:09.845	20.180
06/15/2022 13:44:11	00:21:09.947	20.180
06/15/2022 13:44:11	00:21:10.049	20.180
06/15/2022 13:44:11	00:21:10.150	20.180
06/15/2022 13:44:11	00:21:10.252	20.180
06/15/2022 13:44:11	00:21:10.358	20.180
06/15/2022 13:44:11	00:21:10.460	20.180
06/15/2022 13:44:12	00:21:10.562	20.180
06/15/2022 13:44:12	00:21:10.664	20.180
06/15/2022 13:44:12	00:21:10.766	20.180
06/15/2022 13:44:12	00:21:10.868	20.180
06/15/2022 13:44:12	00:21:10.970	20.180
06/15/2022 13:44:12	00:21:11.072	20.180
06/15/2022 13:44:12	00:21:11.174	20.180
06/15/2022 13:44:12	00:21:11.275	20.180
06/15/2022 13:44:12	00:21:11.376	20.180
06/15/2022 13:44:12	00:21:11.377	20.180
06/15/2022 13:44:12	00:21:11.478	20.180
06/15/2022 13:44:13	00:21:11.578	20.180
06/15/2022 13:44:13	00:21:11.678	20.180
06/15/2022 13:44:13	00:21:11.780	20.180
06/15/2022 13:44:13	00:21:11.882	20.180
06/15/2022 13:44:13	00:21:11.984	20.180
06/15/2022 13:44:13	00:21:12.087	20.180
06/15/2022 13:44:13	00:21:12.088	20.180
06/15/2022 13:44:13	00:21:12.202	20.180
06/15/2022 13:44:13	00:21:12.304	20.180
06/15/2022 13:44:13	00:21:12.406	20.180
06/15/2022 13:44:14	00:21:12.508	20.180
06/15/2022 13:44:14	00:21:12.609	20.180
06/15/2022 13:44:14	00:21:12.709	20.180
06/15/2022 13:44:14	00:21:12.810	20.180
06/15/2022 13:44:14	00:21:12.811	20.180
06/15/2022 13:44:14	00:21:12.912	20.180
06/15/2022 13:44:14	00:21:13.012	20.180
06/15/2022 13:44:14	00:21:13.112	20.180
06/15/2022 13:44:14	00:21:13.212	20.180
06/15/2022 13:44:14	00:21:13.314	20.180
06/15/2022 13:44:14	00:21:13.416	20.180
06/15/2022 13:44:15	00:21:13.518	20.180
06/15/2022 13:44:15	00:21:13.620	20.180
06/15/2022 13:44:15	00:21:13.722	20.180
06/15/2022 13:44:15	00:21:13.824	20.180
06/15/2022 13:44:15	00:21:13.926	20.180
06/15/2022 13:44:15	00:21:14.027	20.180
06/15/2022 13:44:15	00:21:14.028	20.180
06/15/2022 13:44:15	00:21:14.130	20.280
06/15/2022 13:44:15	00:21:14.232	20.280
06/15/2022 13:44:15	00:21:14.332	20.280
06/15/2022 13:44:15	00:21:14.432	20.280
06/15/2022 13:44:16	00:21:14.532	20.280
06/15/2022 13:44:16	00:21:14.634	20.280
06/15/2022 13:44:16	00:21:14.736	20.280
06/15/2022 13:44:16	00:21:14.838	20.280
06/15/2022 13:44:16	00:21:14.940	20.280
06/15/2022 13:44:16	00:21:15.042	20.280
06/15/2022 13:44:16	00:21:15.144	20.280
06/15/2022 13:44:16	00:21:15.246	20.280
06/15/2022 13:44:16	00:21:15.348	20.280
06/15/2022 13:44:16	00:21:15.449	20.280
06/15/2022 13:44:17	00:21:15.549	20.280
06/15/2022 13:44:17	00:21:15.650	20.280
06/15/2022 13:44:17	00:21:15.750	20.280
06/15/2022 13:44:17	00:21:15.850	20.280
06/15/2022 13:44:17	00:21:15.952	20.280
06/15/2022 13:44:17	00:21:16.054	20.280
06/15/2022 13:44:17	00:21:16.156	20.280
06/15/2022 13:44:17	00:21:16.258	20.280
06/15/2022 13:44:17	00:21:16.360	20.280
06/15/2022 13:44:17	00:21:16.462	20.280
06/15/2022 13:44:18	00:21:16.564	20.280
06/15/2022 13:44:18	00:21:16.666	20.280
06/15/2022 13:44:18	00:21:16.767	20.280
06/15/2022 13:44:18	00:21:16.867	20.280
06/15/2022 13:44:18	00:21:16.967	20.280
06/15/2022 13:44:18	00:21:17.068	20.280
06/15/2022 13:44:18	00:21:17.168	20.280
06/15/2022 13:44:18	00:21:17.268	20.280
06/15/2022 13:44:18	00:21:17.370	20.280
06/15/2022 13:44:18	00:21:17.472	20.280
06/15/2022 13:44:19	00:21:17.574	20.280
06/15/2022 13:44:19	00:21:17.676	20.280
06/15/2022 13:44:19	00:21:17.778	20.280
06/15/2022 13:44:19	00:21:17.880	20.280
06/15/2022 13:44:19	00:21:17.986	20.280
06/15/2022 13:44:19	00:21:18.088	20.280
06/15/2022 13:44:19	00:21:18.189	20.280
06/15/2022 13:44:19	00:21:18.190	20.280
06/15/2022 13:44:19	00:21:18.291	20.280
06/15/2022 13:44:19	00:21:18.393	20.280
06/15/2022 13:44:19	00:21:18.494	20.280
06/15/2022 13:44:20	00:21:18.594	20.280
06/15/2022 13:44:20	00:21:18.696	20.380
06/15/2022 13:44:20	00:21:18.798	20.380
06/15/2022 13:44:20	00:21:18.900	20.380
06/15/2022 13:44:20	00:21:19.002	20.380
06/15/2022 13:44:20	00:21:19.104	20.380
06/15/2022 13:44:20	00:21:19.206	20.380
06/15/2022 13:44:20	00:21:19.308	20.380
06/15/2022 13:44:20	00:21:19.410	20.380
06/15/2022 13:44:20	00:21:19.511	20.380
06/15/2022 13:44:21	00:21:19.613	20.380
06/15/2022 13:44:21	00:21:19.713	20.380
06/15/2022 13:44:21	00:21:19.813	20.380
06/15/2022 13:44:21	00:21:19.914	20.380
06/15/2022 13:44:21	00:21:20.014	20.380
06/15/2022 13:44:21	00:21:20.116	20.380
06/15/2022 13:44:21	00:21:20.218	20.380
06/15/2022 13:44:21	00:21:20.320	20.380
06/15/2022 13:44:21	00:21:20.422	20.380
06/15/2022 13:44:21	00:21:20.524	20.380
06/15/2022 13:44:22	00:21:20.626	20.380
06/15/2022 13:44:22	00:21:20.728	20.380
06/15/2022 13:44:22	00:21:20.830	20.380
06/15/2022 13:44:22	00:21:20.932	20.380
06/15/2022 13:44:22	00:21:21.034	20.380
06/15/2022 13:44:22	00:21:21.135	20.380
06/15/2022 13:44:22	00:21:21.136	20.380
06/15/2022 13:44:22	00:21:21.237	20.380
06/15/2022 13:44:22	00:21:21.340	20.380
06/15/2022 13:44:22	00:21:21.440	20.380
06/15/2022 13:44:23	00:21:21.542	20.380
06/15/2022 13:44:23	00:21:21.653	20.380
06/15/2022 13:44:23	00:21:21.754	20.380
06/15/2022 13:44:23	00:21:21.856	20.380
06/15/2022 13:44:23	00:21:21.958	20.380
06/15/2022 13:44:23	00:21:22.060	20.380
06/15/2022 13:44:23	00:21:22.162	20.380
06/15/2022 13:44:23	00:21:22.264	20.380
06/15/2022 13:44:23	00:21:22.366	20.380
06/15/2022 13:44:23	00:21:22.467	20.380
06/15/2022 13:44:23	00:21:22.468	20.380
06/15/2022 13:44:24	00:21:22.569	20.380
06/15/2022 13:44:24	00:21:22.670	20.380
06/15/2022 13:44:24	00:21:22.770	20.380
06/15/2022 13:44:24	00:21:22.872	20.380
06/15/2022 13:44:24	00:21:22.974	20.380
06/15/2022 13:44:24	00:21:23.076	20.380
06/15/2022 13:44:24	00:21:23.178	20.380
06/15/2022 13:44:24	00:21:23.280	20.464
06/15/2022 13:44:24	00:21:23.382	20.464
06/15/2022 13:44:24	00:21:23.484	20.464
06/15/2022 13:44:25	00:21:23.586	20.464
06/15/2022 13:44:25	00:21:23.687	20.464
06/15/2022 13:44:25	00:21:23.787	20.464
06/15/2022 13:44:25	00:21:23.887	20.464
06/15/2022 13:44:25	00:21:23.987	20.464
06/15/2022 13:44:25	00:21:23.988	20.464
06/15/2022 13:44:25	00:21:24.090	20.464
06/15/2022 13:44:25	00:21:24.190	20.464
06/15/2022 13:44:25	00:21:24.292	20.464
06/15/2022 13:44:25	00:21:24.394	20.464
06/15/2022 13:44:25	00:21:24.496	20.464
06/15/2022 13:44:26	00:21:24.598	20.464
06/15/2022 13:44:26	00:21:24.700	20.464
06/15/2022 13:44:26	00:21:24.802	20.464
06/15/2022 13:44:26	00:21:24.904	20.464
06/15/2022 13:44:26	00:21:25.006	20.464
06/15/2022 13:44:26	00:21:25.107	20.464
06/15/2022 13:44:26	00:21:25.209	20.464
06/15/2022 13:44:26	00:21:25.210	20.464
06/15/2022 13:44:26	00:21:25.311	20.464
06/15/2022 13:44:26	00:21:25.411	20.464
06/15/2022 13:44:26	00:21:25.512	20.464
06/15/2022 13:44:27	00:21:25.612	20.464
06/15/2022 13:44:27	00:21:25.714	20.464
06/15/2022 13:44:27	00:21:25.816	20.464
06/15/2022 13:44:27	00:21:25.918	20.464
06/15/2022 13:44:27	00:21:26.020	20.464
06/15/2022 13:44:27	00:21:26.122	20.464
06/15/2022 13:44:27	00:21:26.237	20.464
06/15/2022 13:44:27	00:21:26.338	20.464
06/15/2022 13:44:27	00:21:26.440	20.464
06/15/2022 13:44:27	00:21:26.541	20.464
06/15/2022 13:44:27	00:21:26.542	20.464
06/15/2022 13:44:28	00:21:26.643	20.464
06/15/2022 13:44:28	00:21:26.743	20.464
06/15/2022 13:44:28	00:21:26.843	20.464
06/15/2022 13:44:28	00:21:26.946	20.464
